#NR_SVs chm13
#chr	outermost_start	outermost_stop	variant_count	variant_type	method	analysis	platform	study	variant	clinical_assertion	clinvar_accession	bin_size
chrX	31076240	31277768	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789700	Likely pathogenic	RCV003113347.2;VCV002424982.3	medium
chrX	31076240	31418316	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789699	Likely pathogenic	RCV003113346.2;VCV002424981.3	medium
chrX	31094924	31277768	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154229	Pathogenic	RCV000708095.6;VCV000583837.6	medium
chrX	31094924	31530470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150879	Likely pathogenic	RCV000547530.5;VCV000455798.6	medium
chrX	31105610	31256152	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16596267	Likely pathogenic	RCV001280561.1;VCV000992203.1	medium
chrX	31105610	31434923	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976166	Pathogenic	RCV002223049.1;VCV001677191.1	medium
chrX	31105610	31815087	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17956543	Pathogenic	RCV001825118.1;VCV001339730.1	medium
chrX	31105610	31978603	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326556	Likely pathogenic	RCV002308587.1;VCV001723311.1	medium
chrX	31105619	31815078	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329048	Likely pathogenic	RCV002475210.1;VCV001807253.1	medium
chrX	31116904	31234198	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15138843	Likely pathogenic	RCV000143435.5;VCV000155368.2	medium
chrX	31117112	31199985	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15132783	Pathogenic	RCV000134793.4;VCV000145412.2	medium
chrX	31193730	31226035	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15771040	Likely pathogenic	RCV000824671.4;VCV000666228.5	medium
chrX	31193730	31566752	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15769209	Likely pathogenic	RCV000805705.1;VCV000650539.1	medium
chrX	31193730	31566762	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18792252	Likely pathogenic	RCV003109346.2;VCV002424859.3	medium
chrX	31207782	31226035	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212080	Likely pathogenic	RCV001032348.1;VCV000831818.1	medium
chrX	31207782	31418316	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153019	Pathogenic	RCV000555300.1;VCV000455801.1	medium
chrX	31207782	31815245	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213183	Pathogenic	RCV001031282.6;VCV000830664.6	medium
chrX	31207782	32618617	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212547	Likely pathogenic	RCV001033482.2;VCV000833020.2	large
chrX	31225826	31418306	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214503	Pathogenic	RCV001033439.1;VCV000832974.1	medium
chrX	31256133	31327922	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15154266	Likely pathogenic	RCV000708337.1;VCV000584141.1	medium
chrX	31256133	31566762	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789692	Pathogenic	RCV003113338.2;VCV002424973.3	medium
chrX	31256143	31256317	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214158	Likely pathogenic	RCV001032704.6;VCV000832191.6	medium
chrX	31256143	31327912	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214394	Likely pathogenic	RCV001033150.4;VCV000832676.4	medium
chrX	31277517	31277768	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973876	Pathogenic	RCV002043233.3;VCV001511041.4	medium
chrX	31277517	31530470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971058	Pathogenic	RCV001950869.3;VCV001455879.3	medium
chrX	31277527	31277758	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213601	Likely pathogenic	RCV001031895.1;VCV000831333.1	medium
chrX	31277749	31815087	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16254702	Pathogenic	RCV001261481.1;VCV000981991.1	medium
chrX	31325522	31530470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789694	Pathogenic	RCV003113341.2;VCV002424976.3	medium
chrX	31327765	31327922	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971056	Pathogenic	RCV001950860.3;VCV001455860.4	medium
chrX	31327765	31473610	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152281	Pathogenic	RCV000529983.1;VCV000455807.1	medium
chrX	31327765	32193925	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973800	Pathogenic	RCV002037887.3;VCV001453331.3	medium
chrX	31327775	31327912	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214217	Pathogenic	RCV001032807.1;VCV000832306.1	medium
chrX	31327775	31418306	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212225	Pathogenic	RCV001032885.1;VCV000832397.1	medium
chrX	31327912	31815078	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329049	Pathogenic	RCV002475211.1;VCV001807254.1	medium
chrX	31372110	31372382	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17972338	Pathogenic	RCV001972847.3;VCV001458305.4	medium
chrX	31372110	31566762	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17970661	Pathogenic	RCV001921018.1;VCV001415572.1	medium
chrX	31372110	31815255	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789690	Pathogenic	RCV003113336.2;VCV002424971.3	medium
chrX	31372120	31530460	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213390	Pathogenic	RCV001031588.6;VCV000830992.6	medium
chrX	31372120	31566752	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213274	Pathogenic	RCV001031415.4;VCV000830811.5	medium
chrX	31372363	31473404	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17173258	Pathogenic	RCV001420847.1;VCV001098794.1	medium
chrX	31418168	31418316	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151960	Pathogenic	RCV000630664.4;VCV000526165.5	medium
chrX	31418168	31435045	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789695	Pathogenic	RCV003113342.2;VCV002424977.3	medium
chrX	31418168	31473610	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770555	Likely pathogenic	RCV000810001.4;VCV000654111.4	medium
chrX	31418168	31563273	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151962	Likely pathogenic	RCV000630672.6;VCV000526175.7	medium
chrX	31418168	32143403	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153104	Likely pathogenic	RCV000630674.6;VCV000526177.7	medium
chrX	31418297	31527818	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326535	Likely pathogenic	RCV002308712.1;VCV001723436.1	medium
chrX	31418297	31566566	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976781	Pathogenic	RCV002282863.1;VCV001704536.1	medium
chrX	31418297	31815087	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326637	Pathogenic	RCV002302507.1;VCV001722393.1	medium
chrX	31434904	31530470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973141	Pathogenic	RCV002002366.3;VCV001453352.3	medium
chrX	31434914	31473600	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973819	Likely pathogenic	RCV002039162.5;VCV001523814.6	medium
chrX	31434914	31566752	2	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212187;nssv17683534	Pathogenic;Likely pathogenic	RCV001032736.2;VCV000832226.2;RCV001663755.1;VCV001256413.1	medium
chrX	31434914	31908375	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212891	Likely pathogenic	RCV001033919.1;VCV000833478.1	medium
chrX	31435026	31885634	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17976783	Likely pathogenic	RCV002282869.1;VCV001704542.1	medium
chrX	31435774	31828848	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18330769	Likely pathogenic	RCV002472630.1;VCV001807824.1	medium
chrX	31473385	31815255	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151612	Pathogenic	RCV000630662.1;VCV000526163.1	medium
chrX	31473395	31566752	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973882	Likely pathogenic	RCV002043307.3;VCV001511349.3	medium
chrX	31473395	31815245	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16214540	Pathogenic	RCV001033533.6;VCV000833073.6	medium
chrX	31527577	31552728	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153176	Pathogenic	RCV000677939.2;VCV000560062.2	medium
chrX	31527799	31530470	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789693	Pathogenic	RCV003113340.2;VCV002424975.3	medium
chrX	31527799	31566762	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789691	Pathogenic	RCV003113337.1;VCV002424972.1	medium
chrX	31527809	32297298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172072	Likely pathogenic	RCV001377201.2;VCV001066255.2	medium
chrX	31554051	31597114	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15755225	Likely pathogenic	RCV000787470.2;VCV000635964.2	medium
chrX	31566743	32116059	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18326647	Pathogenic	RCV002302505.1;VCV001722391.1	medium
chrX	31815068	31815255	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171367	Pathogenic	RCV001382634.1;VCV001070488.1	medium
chrX	31815068	31978794	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973422	Likely pathogenic	RCV002016635.3;VCV001511319.3	medium
chrX	31815068	31988322	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153097	Likely pathogenic	RCV000630661.6;VCV000526162.6	medium
chrX	31815068	32070343	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15152286	Pathogenic	RCV000532218.7;VCV000455826.7	medium
chrX	31815068	32099914	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770719	Likely pathogenic	RCV000815280.6;VCV000658453.6	medium
chrX	31815068	32618627	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770682	Pathogenic	RCV000814614.6;VCV000657901.6	medium
chrX	31815078	31815245	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212443	Pathogenic	RCV001033302.2;VCV000832830.2	medium
chrX	31815088	31815235	2	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16866501;nssv17649904	Pathogenic	RCV001311123.11;VCV001012902.13;RCV001531176.9;VCV001175842.10	medium
chrX	31815236	32163739	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18792848	Likely pathogenic	RCV003226748.1;VCV002501151.1	medium
chrX	31885615	31946637	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770265	Likely pathogenic	RCV000801347.1;VCV000646955.1	medium
chrX	31885615	31961075	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789688	Pathogenic	RCV003113334.2;VCV002424969.3	medium
chrX	31885615	32083160	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973363	Likely pathogenic	RCV002014450.5;VCV001511227.5	medium
chrX	31885615	32089590	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15150877	Pathogenic	RCV000545587.7;VCV000455830.7	medium
chrX	31885625	31908375	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16211862	Pathogenic	RCV001031369.6;VCV000830762.6	medium
chrX	31885625	31941385	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212327	Likely pathogenic	RCV001033101.4;VCV000832627.4	medium
chrX	31885625	31946832	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770578	Likely pathogenic	RCV000811349.7;VCV000655220.7	medium
chrX	31885625	32163929	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770693	Likely pathogenic	RCV000814627.5;VCV000657916.5	medium
chrX	31885625	32297298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172071	Likely pathogenic	RCV001377200.6;VCV001066254.6	medium
chrX	31885625	32421405	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973883	Likely pathogenic	RCV002043323.3;VCV001511418.3	medium
chrX	31885625	32447837	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212803	Likely pathogenic	RCV001033822.2;VCV000833379.2	medium
chrX	31885635	31908365	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149446	Pathogenic	RCV000459661.1;VCV000417491.1	medium
chrX	31908161	32116202	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212856	Likely pathogenic	RCV001033877.6;VCV000833435.6	medium
chrX	31908366	31984423	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17974057	Likely pathogenic	RCV001844598.1;VCV001343581.1	medium
chrX	31940169	32089590	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789680	Pathogenic	RCV003113326.2;VCV002424961.3	medium
chrX	31940179	32297298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212328	Pathogenic	RCV001033102.6;VCV000832628.6	medium
chrX	31960865	32336790	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789715	Likely pathogenic	RCV003113362.2;VCV002424997.3	medium
chrX	31962659	32070343	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973415	Likely pathogenic	RCV002016575.3;VCV001511244.3	medium
chrX	31984414	32297298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770805	Pathogenic	RCV000817939.6;VCV000660687.6	medium
chrX	31987612	32297298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789714	Likely pathogenic	RCV003113361.1;VCV002424996.1	medium
chrX	31988303	32414475	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18792617	Likely pathogenic	RCV003155673.1;VCV002445754.1	medium
chrX	32009873	32447847	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789683	Likely pathogenic	RCV003113329.1;VCV002424964.1	medium
chrX	32009873	32618627	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15151921	Pathogenic	RCV000537098.6;VCV000455835.6	medium
chrX	32009883	32116193	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172279	Likely pathogenic	RCV001379153.4;VCV001067795.4	medium
chrX	32036367	32336790	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789713	Pathogenic	RCV003113360.2;VCV002424995.3	medium
chrX	32036377	32070333	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171666	Pathogenic	RCV001387899.6;VCV001074566.6	medium
chrX	32050777	32243065	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15120358	Pathogenic	RCV000135347.3;VCV000146021.1	medium
chrX	32052669	32116202	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770303	Likely pathogenic	RCV000802568.4;VCV000647941.4	medium
chrX	32052669	32297298	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212687	Likely pathogenic	RCV001033695.4;VCV000833240.5	medium
chrX	32061434	32089590	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171665	Pathogenic	RCV001387898.6;VCV001074565.6	medium
chrX	32061454	32089570	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15149825	Pathogenic	RCV000468052.1;VCV000417495.1	medium
chrX	32062591	32618617	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17172280	Likely pathogenic	RCV001379154.4;VCV001067796.4	medium
chrX	32066492	32070343	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973365	Likely pathogenic	RCV002014456.5;VCV001511235.6	medium
chrX	32066492	32089590	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18789679	Likely pathogenic	RCV003113325.2;VCV002424960.3	medium
chrX	32070168	32070333	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212524	Likely pathogenic	RCV001033440.4;VCV000832975.4	medium
chrX	32082940	32083160	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788484	Likely pathogenic	RCV003109430.2;VCV002424943.3	medium
chrX	32082940	32116203	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973356	Pathogenic	RCV002014372.3;VCV001511127.4	medium
chrX	32082940	32212466	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973813	Likely pathogenic	RCV002038879.3;VCV001523449.3	medium
chrX	32082940	32447847	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973878	Likely pathogenic	RCV002043284.3;VCV001511272.4	medium
chrX	32083150	32099797	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18329040	Likely pathogenic	RCV002475202.1;VCV001807245.1	medium
chrX	32089309	32089590	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770315	Pathogenic	RCV000802585.6;VCV000647959.6	medium
chrX	32089309	32116203	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973814	Likely pathogenic	RCV002038936.5;VCV001523514.5	medium
chrX	32089319	32116202	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16212716	Likely pathogenic	RCV001033727.1;VCV000833274.1	medium
chrX	32089319	32618617	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17973358	Likely pathogenic	RCV002014398.5;VCV001511165.6	medium
chrX	32099768	32530304	1	copy_number_gain	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15131899	Pathogenic	RCV000133819.4;VCV000144337.2	medium
chrX	32099787	32116203	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv18788496	Likely pathogenic	RCV003109443.2;VCV002424956.3	medium
chrX	32099787	32212466	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17171924	Pathogenic	RCV001390377.4;VCV001076462.4	medium
chrX	32099797	32099904	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv16213508	Likely pathogenic	RCV001031758.6;VCV000831181.6	medium
chrX	32116040	32297308	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv17971726	Pathogenic	RCV001958900.3;VCV001459231.4	medium
chrX	32116040	32618627	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15153001	Pathogenic	RCV000547407.4;VCV000455836.4	medium
chrX	32116050	32212456	1	duplication	Multiple	Multiple	NA	Clinical_Structural_Variants	nssv15770250	Likely pathogenic	RCV000800681.2;VCV000646407.2	medium
